username,entryId,eventName,eventDate,selection,winnings
halliam1114,64h9ovg,Valero Texas Open,2025-04-03,Ryan Gerard,1035500.00
JermRussLFG,k6hdm7n,Valero Texas Open,2025-04-03,Keegan Bradley,26809.00
JLUDEOBV,k6hd3vg,Valero Texas Open,2025-04-03,Corey Conners,113050.00
joempike,0dh97eo,Valero Texas Open,2025-04-03,Corey Conners,113050.00
jonescurtisw,oohnzzy,Valero Texas Open,2025-04-03,Corey Conners,113050.00
jtsalvetti,78hg7gx,Valero Texas Open,2025-04-03,Corey Conners,113050.00
Kbhoff,k6hdexv,Valero Texas Open,2025-04-03,Denny McCarthy,113050.00
kbreardonPGA,zphy5wn,Valero Texas Open,2025-04-03,Keegan Bradley,26809.00
Koronin,p8hdnq8,Valero Texas Open,2025-04-03,Bud Cauley,304000.00
kotsko,vnh3m0z,Valero Texas Open,2025-04-03,Tom Kim,0.00
Kuzoben,nehv68n,Valero Texas Open,2025-04-03,Keegan Bradley,26809.00
kylemendel,p8hde67,Valero Texas Open,2025-04-03,Corey Conners,113050.00
linkcalhoun,r8hryjj,Valero Texas Open,2025-04-03,Rico Hoey,0.00
MasterJ12thMan,k6hy7vy,Valero Texas Open,2025-04-03,Keegan Bradley,26809.00
mp925,x0h7qno,Valero Texas Open,2025-04-03,Si Woo Kim,0.00
MVVPP2024,qzhkmpj,Valero Texas Open,2025-04-03,Corey Conners,113050.00
MWalker9,53h0555,Valero Texas Open,2025-04-03,Corey Conners,113050.00
newcastle21,78hzx7g,Valero Texas Open,2025-04-03,Daniel Berger,62225.00
Nikopmelis,78hg6oy,Valero Texas Open,2025-04-03,Corey Conners,113050.00
NinnaNation,gkh936n,Valero Texas Open,2025-04-03,Keegan Bradley,26809.00
one007,zphyqd8,Valero Texas Open,2025-04-03,Tom Hoge,304000.00
OrangeBirds8,m3hgno7,Valero Texas Open,2025-04-03,Tom Kim,0.00
pangomango,0dh9xrv,Valero Texas Open,2025-04-03,Denny McCarthy,113050.00
pbyrne11,jjhmnzj,Valero Texas Open,2025-04-03,Daniel Berger,62225.00
picksixer360,p8h94mo,Valero Texas Open,2025-04-03,Corey Conners,113050.00
Pjh5165,36h6038,Valero Texas Open,2025-04-03,Keegan Bradley,26809.00
Rjsut727,qzhy7mq,Valero Texas Open,2025-04-03,Jordan Spieth,182875.00
rnadams480,43hxwkx,Valero Texas Open,2025-04-03,Daniel Berger,62225.00
Sandell,0dh4yxe,Valero Texas Open,2025-04-03,Corey Conners,113050.00
Skibasher,jjhk5xo,Valero Texas Open,2025-04-03,Keegan Bradley,26809.00
strokes3410,43hq9ex,Valero Texas Open,2025-04-03,Corey Conners,113050.00
Sullivanchris01,0dh9x7r,Valero Texas Open,2025-04-03,Jordan Spieth,182875.00
thorrr,k6hy553,Valero Texas Open,2025-04-03,Tommy Fleetwood,21090.00
tice0101,gkhw4xy,Valero Texas Open,2025-04-03,Bud Cauley,304000.00
Tiger4040,qzhkdgm,Valero Texas Open,2025-04-03,Corey Conners,113050.00
vegatime99,wrh834r,Valero Texas Open,2025-04-03,Denny McCarthy,113050.00
Walshy0104,53h86q4,Valero Texas Open,2025-04-03,Akshay Bhatia,0.00
zjb23,x0h77jq,Valero Texas Open,2025-04-03,Akshay Bhatia,0.00
9thGreenAtNine,ykh55y6,Masters Tournament,2025-04-10,Jon Rahm,336000.00
AKsREVENGE,53h8379,Masters Tournament,2025-04-10,Collin Morikawa,336000.00
AndinoSmiles,ykh50k3,Masters Tournament,2025-04-10,Jon Rahm,336000.00
BigBoKnows,vnhodz8,Masters Tournament,2025-04-10,Bryson DeChambeau,798000.00
BigCat97,ooh8wv8,Masters Tournament,2025-04-10,Rory McIlroy,4200000.00
Caleb2023,43hxj44,Masters Tournament,2025-04-10,Brooks Koepka,0.00
Cdimming,53h00jr,Masters Tournament,2025-04-10,Collin Morikawa,336000.00
Dreamweaver816,43hx430,Masters Tournament,2025-04-10,Scottie Scheffler,1008000.00
Enicola0922,qzhk4d9,Masters Tournament,2025-04-10,Bryson DeChambeau,798000.00
GlizzyAtTheTurn,78hzo75,Masters Tournament,2025-04-10,Jon Rahm,336000.00
halliam1114,64h9ovg,Masters Tournament,2025-04-10,Rory McIlroy,4200000.00
JermRussLFG,k6hdm7n,Masters Tournament,2025-04-10,Collin Morikawa,336000.00
JLUDEOBV,k6hd3vg,Masters Tournament,2025-04-10,Ludvig Aberg,703500.00
joempike,0dh97eo,Masters Tournament,2025-04-10,Jon Rahm,336000.00
jonescurtisw,oohnzzy,Masters Tournament,2025-04-10,Jon Rahm,336000.00
jtsalvetti,78hg7gx,Masters Tournament,2025-04-10,Scottie Scheffler,1008000.00
Kbhoff,k6hdexv,Masters Tournament,2025-04-10,Viktor Hovland,210000.00
kbreardonPGA,zphy5wn,Masters Tournament,2025-04-10,Bryson DeChambeau,798000.00
Koronin,p8hdnq8,Masters Tournament,2025-04-10,Scottie Scheffler,1008000.00
kotsko,vnh3m0z,Masters Tournament,2025-04-10,Collin Morikawa,336000.00
Kuzoben,nehv68n,Masters Tournament,2025-04-10,Xander Schauffele,588000.00
kylemendel,p8hde67,Masters Tournament,2025-04-10,Collin Morikawa,336000.00
linkcalhoun,r8hryjj,Masters Tournament,2025-04-10,Jon Rahm,336000.00
MasterJ12thMan,k6hy7vy,Masters Tournament,2025-04-10,Rory McIlroy,4200000.00
mp925,x0h7qno,Masters Tournament,2025-04-10,Jon Rahm,336000.00
MVVPP2024,qzhkmpj,Masters Tournament,2025-04-10,Bryson DeChambeau,798000.00
MWalker9,53h0555,Masters Tournament,2025-04-10,Rory McIlroy,4200000.00
newcastle21,78hzx7g,Masters Tournament,2025-04-10,Min Woo Lee,54600.00
Nikopmelis,78hg6oy,Masters Tournament,2025-04-10,Jon Rahm,336000.00
NinnaNation,gkh936n,Masters Tournament,2025-04-10,Patrick Cantlay,101063.00
one007,zphyqd8,Masters Tournament,2025-04-10,Patrick Cantlay,101063.00
OrangeBirds8,m3hgno7,Masters Tournament,2025-04-10,Scottie Scheffler,1008000.00
pangomango,0dh9xrv,Masters Tournament,2025-04-10,Bryson DeChambeau,798000.00
pbyrne11,jjhmnzj,Masters Tournament,2025-04-10,Ludvig Aberg,703500.00
picksixer360,p8h94mo,Masters Tournament,2025-04-10,Joaquin Niemann,142800.00
Pjh5165,36h6038,Masters Tournament,2025-04-10,Xander Schauffele,588000.00
Rjsut727,qzhy7mq,Masters Tournament,2025-04-10,Jon Rahm,336000.00
rnadams480,43hxwkx,Masters Tournament,2025-04-10,Rory McIlroy,4200000.00
Sandell,0dh4yxe,Masters Tournament,2025-04-10,Ludvig Aberg,703500.00
Skibasher,jjhk5xo,Masters Tournament,2025-04-10,Justin Thomas,101063.00
strokes3410,43hq9ex,Masters Tournament,2025-04-10,Scottie Scheffler,1008000.00
Sullivanchris01,0dh9x7r,Masters Tournament,2025-04-10,Collin Morikawa,336000.00
thorrr,k6hy553,Masters Tournament,2025-04-10,Jon Rahm,336000.00
tice0101,gkhw4xy,Masters Tournament,2025-04-10,Justin Thomas,101063.00
Tiger4040,qzhkdgm,Masters Tournament,2025-04-10,Rory McIlroy,4200000.00
vegatime99,wrh834r,Masters Tournament,2025-04-10,Jon Rahm,336000.00
Walshy0104,53h86q4,Masters Tournament,2025-04-10,Jon Rahm,336000.00
zjb23,x0h77jq,Masters Tournament,2025-04-10,Tyrrell Hatton,336000.00
9thGreenAtNine,ykh55y6,RBC Heritage,2025-04-17,Xander Schauffele,226056.00
AKsREVENGE,53h8379,RBC Heritage,2025-04-17,Shane Lowry,226056.00
AndinoSmiles,ykh50k3,RBC Heritage,2025-04-17,Patrick Cantlay,364000.00
BigBoKnows,vnhodz8,RBC Heritage,2025-04-17,Justin Thomas,3600000.00
BigCat97,ooh8wv8,RBC Heritage,2025-04-17,Xander Schauffele,226056.00
Caleb2023,43hxj44,RBC Heritage,2025-04-17,Ludvig Aberg,44500.00
Cdimming,53h00jr,RBC Heritage,2025-04-17,Patrick Cantlay,364000.00
Dreamweaver816,43hx430,RBC Heritage,2025-04-17,Maverick McNealy,960000.00
Enicola0922,qzhk4d9,RBC Heritage,2025-04-17,Patrick Cantlay,364000.00
GlizzyAtTheTurn,78hzo75,RBC Heritage,2025-04-17,Xander Schauffele,226056.00
golfprotriplets,p8hdx4o,RBC Heritage,2025-04-17,Xander Schauffele,226056.00
halliam1114,64h9ovg,RBC Heritage,2025-04-17,Scottie Scheffler,580000.00
JermRussLFG,k6hdm7n,RBC Heritage,2025-04-17,Tommy Fleetwood,670000.00
JLUDEOBV,k6hd3vg,RBC Heritage,2025-04-17,Russell Henley,580000.00
joempike,0dh97eo,RBC Heritage,2025-04-17,Xander Schauffele,226056.00
jonescurtisw,oohnzzy,RBC Heritage,2025-04-17,Shane Lowry,226056.00
jtsalvetti,78hg7gx,RBC Heritage,2025-04-17,Ludvig Aberg,44500.00
Kbhoff,k6hdexv,RBC Heritage,2025-04-17,Sepp Straka,364000.00
kbreardonPGA,zphy5wn,RBC Heritage,2025-04-17,Patrick Cantlay,364000.00
Koronin,p8hdnq8,RBC Heritage,2025-04-17,Keegan Bradley,226056.00
kotsko,vnh3m0z,RBC Heritage,2025-04-17,Justin Thomas,3600000.00
Kuzoben,nehv68n,RBC Heritage,2025-04-17,Justin Thomas,3600000.00
kylemendel,p8hde67,RBC Heritage,2025-04-17,Scottie Scheffler,580000.00
linkcalhoun,r8hryjj,RBC Heritage,2025-04-17,Scottie Scheffler,580000.00
MasterJ12thMan,k6hy7vy,RBC Heritage,2025-04-17,Scottie Scheffler,580000.00
mp925,x0h7qno,RBC Heritage,2025-04-17,Collin Morikawa,44500.00
MVVPP2024,qzhkmpj,RBC Heritage,2025-04-17,Sepp Straka,364000.00
MWalker9,53h0555,RBC Heritage,2025-04-17,Scottie Scheffler,580000.00
newcastle21,78hzx7g,RBC Heritage,2025-04-17,Patrick Cantlay,364000.00
Nikopmelis,78hg6oy,RBC Heritage,2025-04-17,Xander Schauffele,226056.00
NinnaNation,gkh936n,RBC Heritage,2025-04-17,Xander Schauffele,226056.00
one007,zphyqd8,RBC Heritage,2025-04-17,Xander Schauffele,226056.00
OrangeBirds8,m3hgno7,RBC Heritage,2025-04-17,Jordan Spieth,226056.00
pangomango,0dh9xrv,RBC Heritage,2025-04-17,Collin Morikawa,44500.00
pbyrne11,jjhmnzj,RBC Heritage,2025-04-17,Aaron Rai,86250.00
picksixer360,p8h94mo,RBC Heritage,2025-04-17,Tommy Fleetwood,670000.00
Pjh5165,36h6038,RBC Heritage,2025-04-17,Tommy Fleetwood,670000.00
Rjsut727,qzhy7mq,RBC Heritage,2025-04-17,Xander Schauffele,226056.00
rnadams480,43hxwkx,RBC Heritage,2025-04-17,Patrick Cantlay,364000.00
Sandell,0dh4yxe,RBC Heritage,2025-04-17,Russell Henley,580000.00
strokes3410,43hq9ex,RBC Heritage,2025-04-17,Xander Schauffele,226056.00
Sullivanchris01,0dh9x7r,RBC Heritage,2025-04-17,Scottie Scheffler,580000.00
thorrr,k6hy553,RBC Heritage,2025-04-17,Patrick Cantlay,364000.00
tice0101,gkhw4xy,RBC Heritage,2025-04-17,Xander Schauffele,226056.00
Tiger4040,qzhkdgm,RBC Heritage,2025-04-17,Patrick Cantlay,364000.00
vegatime99,wrh834r,RBC Heritage,2025-04-17,J.T. Poston,480000.00
Walshy0104,53h86q4,RBC Heritage,2025-04-17,Xander Schauffele,226056.00
zjb23,x0h77jq,RBC Heritage,2025-04-17,Viktor Hovland,364000.00
9thGreenAtNine,ykh55y6,THE CJ CUP Byron Nelson,2025-05-01,Stephan Jaeger,22770.00
AKsREVENGE,53h8379,THE CJ CUP Byron Nelson,2025-05-01,Sungjae Im,52800.00
AndinoSmiles,ykh50k3,THE CJ CUP Byron Nelson,2025-05-01,Byeong Hun An,21978.00
BigBoKnows,vnhodz8,THE CJ CUP Byron Nelson,2025-05-01,Stephan Jaeger,22770.00
BigCat97,ooh8wv8,THE CJ CUP Byron Nelson,2025-05-01,Jacob Bridgeman,0.00
Caleb2023,43hxj44,THE CJ CUP Byron Nelson,2025-05-01,Byeong Hun An,21978.00
Cdimming,53h00jr,THE CJ CUP Byron Nelson,2025-05-01,Sungjae Im,52800.00
Dreamweaver816,43hx430,THE CJ CUP Byron Nelson,2025-05-01,Jake Knapp,40095.00
Enicola0922,qzhk4d9,THE CJ CUP Byron Nelson,2025-05-01,Sungjae Im,52800.00
GlizzyAtTheTurn,78hzo75,THE CJ CUP Byron Nelson,2025-05-01,Ryan Gerard,0.00
golfprotriplets,p8hdx4o,THE CJ CUP Byron Nelson,2025-05-01,Sungjae Im,52800.00
halliam1114,64h9ovg,THE CJ CUP Byron Nelson,2025-05-01,Stephan Jaeger,22770.00
JermRussLFG,k6hdm7n,THE CJ CUP Byron Nelson,2025-05-01,Byeong Hun An,21978.00
JLUDEOBV,k6hd3vg,THE CJ CUP Byron Nelson,2025-05-01,Byeong Hun An,21978.00
joempike,0dh97eo,THE CJ CUP Byron Nelson,2025-05-01,Taylor Pendrith,0.00
jonescurtisw,oohnzzy,THE CJ CUP Byron Nelson,2025-05-01,Si Woo Kim,136719.00
jtsalvetti,78hg7gx,THE CJ CUP Byron Nelson,2025-05-01,Taylor Pendrith,0.00
Kbhoff,k6hdexv,THE CJ CUP Byron Nelson,2025-05-01,Jordan Spieth,485100.00
kbreardonPGA,zphy5wn,THE CJ CUP Byron Nelson,2025-05-01,Sam Burns,305972.00
Koronin,p8hdnq8,THE CJ CUP Byron Nelson,2025-05-01,Si Woo Kim,136719.00
kotsko,vnh3m0z,THE CJ CUP Byron Nelson,2025-05-01,Sam Burns,305972.00
Kuzoben,nehv68n,THE CJ CUP Byron Nelson,2025-05-01,Sungjae Im,52800.00
kylemendel,p8hde67,THE CJ CUP Byron Nelson,2025-05-01,Si Woo Kim,136719.00
linkcalhoun,r8hryjj,THE CJ CUP Byron Nelson,2025-05-01,Harry Hall,52800.00
MasterJ12thMan,k6hy7vy,THE CJ CUP Byron Nelson,2025-05-01,Byeong Hun An,21978.00
mp925,x0h7qno,THE CJ CUP Byron Nelson,2025-05-01,Isaiah Salinda,22770.00
MVVPP2024,qzhkmpj,THE CJ CUP Byron Nelson,2025-05-01,Jake Knapp,40095.00
MWalker9,53h0555,THE CJ CUP Byron Nelson,2025-05-01,Ryan Gerard,0.00
newcastle21,78hzx7g,THE CJ CUP Byron Nelson,2025-05-01,Byeong Hun An,21978.00
Nikopmelis,78hg6oy,THE CJ CUP Byron Nelson,2025-05-01,Jordan Spieth,485100.00
NinnaNation,gkh936n,THE CJ CUP Byron Nelson,2025-05-01,Nicolai Hojgaard,22770.00
one007,zphyqd8,THE CJ CUP Byron Nelson,2025-05-01,Ryo Hisatsune,0.00
OrangeBirds8,m3hgno7,THE CJ CUP Byron Nelson,2025-05-01,Nicolai Hojgaard,22770.00
pangomango,0dh9xrv,THE CJ CUP Byron Nelson,2025-05-01,Jordan Spieth,485100.00
pbyrne11,jjhmnzj,THE CJ CUP Byron Nelson,2025-05-01,Si Woo Kim,136719.00
picksixer360,p8h94mo,THE CJ CUP Byron Nelson,2025-05-01,Jordan Spieth,485100.00
Pjh5165,36h6038,THE CJ CUP Byron Nelson,2025-05-01,Si Woo Kim,136719.00
Rjsut727,qzhy7mq,THE CJ CUP Byron Nelson,2025-05-01,Sungjae Im,52800.00
rnadams480,43hxwkx,THE CJ CUP Byron Nelson,2025-05-01,Stephan Jaeger,22770.00
Sandell,0dh4yxe,THE CJ CUP Byron Nelson,2025-05-01,Rasmus Hojgaard,27621.00
Skibasher,jjhk5xo,THE CJ CUP Byron Nelson,2025-05-01,Jacob Bridgeman,0.00
strokes3410,43hq9ex,THE CJ CUP Byron Nelson,2025-05-01,Jordan Spieth,485100.00
Sullivanchris01,0dh9x7r,THE CJ CUP Byron Nelson,2025-05-01,Stephan Jaeger,22770.00
thorrr,k6hy553,THE CJ CUP Byron Nelson,2025-05-01,Sungjae Im,52800.00
tice0101,gkhw4xy,THE CJ CUP Byron Nelson,2025-05-01,Sam Burns,305972.00
Tiger4040,qzhkdgm,THE CJ CUP Byron Nelson,2025-05-01,Taylor Pendrith,0.00
vegatime99,wrh834r,THE CJ CUP Byron Nelson,2025-05-01,Jake Knapp,40095.00
Walshy0104,53h86q4,THE CJ CUP Byron Nelson,2025-05-01,Jordan Spieth,485100.00
zjb23,x0h77jq,THE CJ CUP Byron Nelson,2025-05-01,Tom Kim,0.00
9thGreenAtNine,ykh55y6,Truist Championship,2025-05-08,Patrick Cantlay,826667.00
AKsREVENGE,53h8379,Truist Championship,2025-05-08,Jordan Spieth,95063.00
AndinoSmiles,ykh50k3,Truist Championship,2025-05-08,Jordan Spieth,95063.00
BigBoKnows,vnhodz8,Truist Championship,2025-05-08,Patrick Cantlay,826667.00
BigCat97,ooh8wv8,Truist Championship,2025-05-08,Viktor Hovland,44750.00
Caleb2023,43hxj44,Truist Championship,2025-05-08,Jordan Spieth,95063.00
Cdimming,53h00jr,Truist Championship,2025-05-08,Min Woo Lee,47000.00
Dreamweaver816,43hx430,Truist Championship,2025-05-08,Wyndham Clark,41250.00
Enicola0922,qzhk4d9,Truist Championship,2025-05-08,Tommy Fleetwood,826667.00
GlizzyAtTheTurn,78hzo75,Truist Championship,2025-05-08,Jordan Spieth,95063.00
golfprotriplets,p8hdx4o,Truist Championship,2025-05-08,Tommy Fleetwood,826667.00
halliam1114,64h9ovg,Truist Championship,2025-05-08,Patrick Cantlay,826667.00
JermRussLFG,k6hdm7n,Truist Championship,2025-05-08,Viktor Hovland,44750.00
JLUDEOBV,k6hd3vg,Truist Championship,2025-05-08,Hideki Matsuyama,270500.00
joempike,0dh97eo,Truist Championship,2025-05-08,Viktor Hovland,44750.00
jonescurtisw,oohnzzy,Truist Championship,2025-05-08,Viktor Hovland,44750.00
jtsalvetti,78hg7gx,Truist Championship,2025-05-08,Justin Thomas,1760000.00
Kbhoff,k6hdexv,Truist Championship,2025-05-08,Daniel Berger,440000.00
kbreardonPGA,zphy5wn,Truist Championship,2025-05-08,Corey Conners,440000.00
Koronin,p8hdnq8,Truist Championship,2025-05-08,Corey Conners,440000.00
kotsko,vnh3m0z,Truist Championship,2025-05-08,Jordan Spieth,95063.00
Kuzoben,nehv68n,Truist Championship,2025-05-08,Jordan Spieth,95063.00
kylemendel,p8hde67,Truist Championship,2025-05-08,Viktor Hovland,44750.00
linkcalhoun,r8hryjj,Truist Championship,2025-05-08,Patrick Cantlay,826667.00
MasterJ12thMan,k6hy7vy,Truist Championship,2025-05-08,Justin Thomas,1760000.00
mp925,x0h7qno,Truist Championship,2025-05-08,Lucas Glover,39750.00
MVVPP2024,qzhkmpj,Truist Championship,2025-05-08,Patrick Cantlay,826667.00
MWalker9,53h0555,Truist Championship,2025-05-08,Russell Henley,53600.00
newcastle21,78hzx7g,Truist Championship,2025-05-08,Hideki Matsuyama,270500.00
Nikopmelis,78hg6oy,Truist Championship,2025-05-08,Rory McIlroy,602500.00
NinnaNation,gkh936n,Truist Championship,2025-05-08,Rory McIlroy,602500.00
one007,zphyqd8,Truist Championship,2025-05-08,Sam Burns,125375.00
OrangeBirds8,m3hgno7,Truist Championship,2025-05-08,Ludvig Aberg,42500.00
pangomango,0dh9xrv,Truist Championship,2025-05-08,Patrick Cantlay,826667.00
pbyrne11,jjhmnzj,Truist Championship,2025-05-08,Andrew Novak,270500.00
picksixer360,p8h94mo,Truist Championship,2025-05-08,Viktor Hovland,44750.00
Pjh5165,36h6038,Truist Championship,2025-05-08,Collin Morikawa,270500.00
Rjsut727,qzhy7mq,Truist Championship,2025-05-08,Hideki Matsuyama,270500.00
rnadams480,43hxwkx,Truist Championship,2025-05-08,Xander Schauffele,440000.00
Sandell,0dh4yxe,Truist Championship,2025-05-08,Justin Thomas,1760000.00
strokes3410,43hq9ex,Truist Championship,2025-05-08,Viktor Hovland,44750.00
Sullivanchris01,0dh9x7r,Truist Championship,2025-05-08,Patrick Cantlay,826667.00
thorrr,k6hy553,Truist Championship,2025-05-08,Collin Morikawa,270500.00
tice0101,gkhw4xy,Truist Championship,2025-05-08,Sepp Straka,3600000.00
Tiger4040,qzhkdgm,Truist Championship,2025-05-08,Xander Schauffele,440000.00
vegatime99,wrh834r,Truist Championship,2025-05-08,Russell Henley,53600.00
Walshy0104,53h86q4,Truist Championship,2025-05-08,Rory McIlroy,602500.00
zjb23,x0h77jq,Truist Championship,2025-05-08,Jordan Spieth,95063.00
9thGreenAtNine,ykh55y6,PGA Championship,2025-05-15,Brooks Koepka,0.00
AKsREVENGE,53h8379,PGA Championship,2025-05-15,Bryson DeChambeau,1418667.00
AndinoSmiles,ykh50k3,PGA Championship,2025-05-15,Xander Schauffele,115820.00
BigBoKnows,vnhodz8,PGA Championship,2025-05-15,Scottie Scheffler,3420000.00
BigCat97,ooh8wv8,PGA Championship,2025-05-15,Justin Thomas,0.00
Caleb2023,43hxj44,PGA Championship,2025-05-15,Joaquin Niemann,454781.00
Cdimming,53h00jr,PGA Championship,2025-05-15,Scottie Scheffler,3420000.00
Dreamweaver816,43hx430,PGA Championship,2025-05-15,Brooks Koepka,0.00
Enicola0922,qzhk4d9,PGA Championship,2025-05-15,Rory McIlroy,49190.00
GlizzyAtTheTurn,78hzo75,PGA Championship,2025-05-15,Bryson DeChambeau,1418667.00
golfprotriplets,p8hdx4o,PGA Championship,2025-05-15,Rory McIlroy,49190.00
halliam1114,64h9ovg,PGA Championship,2025-05-15,Bryson DeChambeau,1418667.00
JermRussLFG,k6hdm7n,PGA Championship,2025-05-15,Rory McIlroy,49190.00
JLUDEOBV,k6hd3vg,PGA Championship,2025-05-15,Bryson DeChambeau,1418667.00
joempike,0dh97eo,PGA Championship,2025-05-15,Justin Thomas,0.00
jonescurtisw,oohnzzy,PGA Championship,2025-05-15,Rory McIlroy,49190.00
jtsalvetti,78hg7gx,PGA Championship,2025-05-15,Bryson DeChambeau,1418667.00
Kbhoff,k6hdexv,PGA Championship,2025-05-15,Ludvig Aberg,0.00
kbreardonPGA,zphy5wn,PGA Championship,2025-05-15,Xander Schauffele,115820.00
Koronin,p8hdnq8,PGA Championship,2025-05-15,Xander Schauffele,115820.00
kotsko,vnh3m0z,PGA Championship,2025-05-15,Joaquin Niemann,454781.00
Kuzoben,nehv68n,PGA Championship,2025-05-15,Bryson DeChambeau,1418667.00
kylemendel,p8hde67,PGA Championship,2025-05-15,Xander Schauffele,115820.00
linkcalhoun,r8hryjj,PGA Championship,2025-05-15,Justin Thomas,0.00
MasterJ12thMan,k6hy7vy,PGA Championship,2025-05-15,Xander Schauffele,115820.00
mp925,x0h7qno,PGA Championship,2025-05-15,Patrick Reed,0.00
MVVPP2024,qzhkmpj,PGA Championship,2025-05-15,Rory McIlroy,49190.00
MWalker9,53h0555,PGA Championship,2025-05-15,Bryson DeChambeau,1418667.00
newcastle21,78hzx7g,PGA Championship,2025-05-15,Bryson DeChambeau,1418667.00
Nikopmelis,78hg6oy,PGA Championship,2025-05-15,Bryson DeChambeau,1418667.00
NinnaNation,gkh936n,PGA Championship,2025-05-15,Jon Rahm,454781.00
one007,zphyqd8,PGA Championship,2025-05-15,Bryson DeChambeau,1418667.00
OrangeBirds8,m3hgno7,PGA Championship,2025-05-15,Rory McIlroy,49190.00
pangomango,0dh9xrv,PGA Championship,2025-05-15,Jon Rahm,454781.00
pbyrne11,jjhmnzj,PGA Championship,2025-05-15,Scottie Scheffler,3420000.00
picksixer360,p8h94mo,PGA Championship,2025-05-15,Rory McIlroy,49190.00
Pjh5165,36h6038,PGA Championship,2025-05-15,Scottie Scheffler,3420000.00
Rjsut727,qzhy7mq,PGA Championship,2025-05-15,Tyrrell Hatton,27014.00
rnadams480,43hxwkx,PGA Championship,2025-05-15,Bryson DeChambeau,1418667.00
Sandell,0dh4yxe,PGA Championship,2025-05-15,Bryson DeChambeau,1418667.00
Skibasher,jjhk5xo,PGA Championship,2025-05-15,Collin Morikawa,40674.00
strokes3410,43hq9ex,PGA Championship,2025-05-15,Rory McIlroy,49190.00
Sullivanchris01,0dh9x7r,PGA Championship,2025-05-15,Jon Rahm,454781.00
thorrr,k6hy553,PGA Championship,2025-05-15,Bryson DeChambeau,1418667.00
tice0101,gkhw4xy,PGA Championship,2025-05-15,Bryson DeChambeau,1418667.00
Tiger4040,qzhkdgm,PGA Championship,2025-05-15,Bryson DeChambeau,1418667.00
vegatime99,wrh834r,PGA Championship,2025-05-15,Joaquin Niemann,454781.00
Walshy0104,53h86q4,PGA Championship,2025-05-15,Bryson DeChambeau,1418667.00
zjb23,x0h77jq,PGA Championship,2025-05-15,Rory McIlroy,49190.00
9thGreenAtNine,ykh55y6,Charles Schwab Challenge,2025-05-22,Davis Thompson,0.00
AKsREVENGE,53h8379,Charles Schwab Challenge,2025-05-22,Aaron Rai,0.00
AndinoSmiles,ykh50k3,Charles Schwab Challenge,2025-05-22,Robert MacIntyre,299725.00
BigBoKnows,vnhodz8,Charles Schwab Challenge,2025-05-22,J.J. Spaun,299725.00
BigCat97,ooh8wv8,Charles Schwab Challenge,2025-05-22,Harris English,22262.00
Caleb2023,43hxj44,Charles Schwab Challenge,2025-05-22,Maverick McNealy,0.00
Cdimming,53h00jr,Charles Schwab Challenge,2025-05-22,Tommy Fleetwood,427500.00
Dreamweaver816,43hx430,Charles Schwab Challenge,2025-05-22,Tommy Fleetwood,427500.00
Enicola0922,qzhk4d9,Charles Schwab Challenge,2025-05-22,Daniel Berger,0.00
GlizzyAtTheTurn,78hzo75,Charles Schwab Challenge,2025-05-22,Maverick McNealy,0.00
golfprotriplets,p8hdx4o,Charles Schwab Challenge,2025-05-22,Jordan Spieth,42334.00
halliam1114,64h9ovg,Charles Schwab Challenge,2025-05-22,Maverick McNealy,0.00
JermRussLFG,k6hdm7n,Charles Schwab Challenge,2025-05-22,Daniel Berger,0.00
JLUDEOBV,k6hd3vg,Charles Schwab Challenge,2025-05-22,Harris English,22262.00
joempike,0dh97eo,Charles Schwab Challenge,2025-05-22,Davis Riley,0.00
jonescurtisw,oohnzzy,Charles Schwab Challenge,2025-05-22,Jordan Spieth,42334.00
jtsalvetti,78hg7gx,Charles Schwab Challenge,2025-05-22,Daniel Berger,0.00
Kbhoff,k6hdexv,Charles Schwab Challenge,2025-05-22,Si Woo Kim,60978.00
kbreardonPGA,zphy5wn,Charles Schwab Challenge,2025-05-22,Daniel Berger,0.00
Koronin,p8hdnq8,Charles Schwab Challenge,2025-05-22,Maverick McNealy,0.00
kotsko,vnh3m0z,Charles Schwab Challenge,2025-05-22,Daniel Berger,0.00
Kuzoben,nehv68n,Charles Schwab Challenge,2025-05-22,Ryo Hisatsune,299725.00
kylemendel,p8hde67,Charles Schwab Challenge,2025-05-22,Tommy Fleetwood,427500.00
linkcalhoun,r8hryjj,Charles Schwab Challenge,2025-05-22,Andrew Novak,203775.00
MasterJ12thMan,k6hy7vy,Charles Schwab Challenge,2025-05-22,Jordan Spieth,42334.00
mp925,x0h7qno,Charles Schwab Challenge,2025-05-22,Jordan Spieth,42334.00
MVVPP2024,qzhkmpj,Charles Schwab Challenge,2025-05-22,J.T. Poston,42334.00
MWalker9,53h0555,Charles Schwab Challenge,2025-05-22,Aaron Rai,0.00
newcastle21,78hzx7g,Charles Schwab Challenge,2025-05-22,Maverick McNealy,0.00
Nikopmelis,78hg6oy,Charles Schwab Challenge,2025-05-22,Harris English,22262.00
NinnaNation,gkh936n,Charles Schwab Challenge,2025-05-22,Davis Riley,0.00
one007,zphyqd8,Charles Schwab Challenge,2025-05-22,J.T. Poston,42334.00
OrangeBirds8,m3hgno7,Charles Schwab Challenge,2025-05-22,Davis Riley,0.00
pangomango,0dh9xrv,Charles Schwab Challenge,2025-05-22,Davis Riley,0.00
