username,entryId,eventName,eventDate,selection,winnings
golfprotriplets,wrhd3n7,Genesis Scottish Open,2024-07-11,Min Woo Lee,18540.00
halliam1114,ykhwrxr,Genesis Scottish Open,2024-07-11,Rory McIlroy,318525.00
HLAXERS,m3hgm7j,Genesis Scottish Open,2024-07-11,Nicolai Hojgaard,45450.00
itsabucslife1,wrhdgg8,Genesis Scottish Open,2024-07-11,Aaron Rai,318525.00
JermRussLFG,oohq00q,Genesis Scottish Open,2024-07-11,Tom Kim,130800.00
JLUDEOBV,vnhv54n,Genesis Scottish Open,2024-07-11,Min Woo Lee,18540.00
joempike,oohq04p,Genesis Scottish Open,2024-07-11,Ludvig Aberg,318525.00
jonescurtisw,dnhqx8j,Genesis Scottish Open,2024-07-11,Matt Fitzpatrick,45450.00
josen1,qzhk84y,Genesis Scottish Open,2024-07-11,Matt Fitzpatrick,45450.00
jtsalvetti,0dh95e7,Genesis Scottish Open,2024-07-11,Byeong Hun An,0.00
JustDan,36hx0j9,Genesis Scottish Open,2024-07-11,Matt Fitzpatrick,45450.00
Kbhoff,gkhdr46,Genesis Scottish Open,2024-07-11,Matt Fitzpatrick,45450.00
linkcalhoun,78hp4ro,Genesis Scottish Open,2024-07-11,Wyndham Clark,183330.00
Mohmo,64he6nw,Genesis Scottish Open,2024-07-11,Viktor Hovland,31369.00
nausetsurf,gkhd55z,Genesis Scottish Open,2024-07-11,Matt Fitzpatrick,45450.00
one007,53hpydy,Genesis Scottish Open,2024-07-11,Matt Fitzpatrick,45450.00
pangomango,jjhzgoz,Genesis Scottish Open,2024-07-11,Brian Harman,97650.00
pbyrne11,64hep78,Genesis Scottish Open,2024-07-11,Tom Kim,130800.00
picksixer360,erhp3gm,Genesis Scottish Open,2024-07-11,Aaron Rai,318525.00
Pitch12,53hpqnr,Genesis Scottish Open,2024-07-11,Ludvig Aberg,318525.00
Rjsut727,k6hd763,Genesis Scottish Open,2024-07-11,Viktor Hovland,31369.00
SamDanes26,ykhy67v,Genesis Scottish Open,2024-07-11,Guido Migliozzi,0.00
Sandell,53hpkgw,Genesis Scottish Open,2024-07-11,Brian Harman,97650.00
strokes3410,k6hx9nj,Genesis Scottish Open,2024-07-11,Tom Kim,130800.00
tboland1324,dnhq46j,Genesis Scottish Open,2024-07-11,Sungjae Im,318525.00
theWhistlesGoWo,r8h9kov,Genesis Scottish Open,2024-07-11,Brian Harman,97650.00
thorrr,64h9jd8,Genesis Scottish Open,2024-07-11,Tommy Fleetwood,56790.00
tice0101,qzh6p30,Genesis Scottish Open,2024-07-11,Min Woo Lee,18540.00
Tiger4040,wrhdqy3,Genesis Scottish Open,2024-07-11,Viktor Hovland,31369.00
vegatime99,wrhdz40,Genesis Scottish Open,2024-07-11,Ludvig Aberg,318525.00
Walshy0104,neh7k0d,Genesis Scottish Open,2024-07-11,Min Woo Lee,18540.00
zjb23,43hrm4d,Genesis Scottish Open,2024-07-11,Thomas Detry,73350.00
9thGreenAtNine,jjhzg65,The Open Championship,2024-07-18,Tony Finau,0.00
AKsREVENGE,64h9j7o,The Open Championship,2024-07-18,Tyrrell Hatton,0.00
anpyanks,43hrmz5,The Open Championship,2024-07-18,Bryson DeChambeau,0.00
balvari,dnhqm0e,The Open Championship,2024-07-18,Jon Rahm,451833.00
BigCat97,qzhkx78,The Open Championship,2024-07-18,Patrick Cantlay,124617.00
Bjrobins123,78hp55w,The Open Championship,2024-07-18,Tyrrell Hatton,0.00
CashMonet,oohqvv9,The Open Championship,2024-07-18,Collin Morikawa,202700.00
docpalm,neh7mge,The Open Championship,2024-07-18,Bryson DeChambeau,0.00
Donkosaurus,wrhd5vm,The Open Championship,2024-07-18,Tommy Fleetwood,0.00
Dreamweaver816,ykhw95j,The Open Championship,2024-07-18,Ludvig Aberg,0.00
Enicola0922,k6hx6gd,The Open Championship,2024-07-18,Jon Rahm,451833.00
epab2350,8vh0gp4,The Open Championship,2024-07-18,Hideki Matsuyama,40280.00
GlizzyAtTheTurn,36h6jv5,The Open Championship,2024-07-18,Tyrrell Hatton,0.00
golfprotriplets,wrhd3n7,The Open Championship,2024-07-18,Tom Kim,0.00
halliam1114,ykhwrxr,The Open Championship,2024-07-18,Akshay Bhatia,0.00
HLAXERS,m3hgm7j,The Open Championship,2024-07-18,Tyrrell Hatton,0.00
itsabucslife1,wrhdgg8,The Open Championship,2024-07-18,Tyrrell Hatton,0.00
JermRussLFG,oohq00q,The Open Championship,2024-07-18,Tommy Fleetwood,0.00
JLUDEOBV,vnhv54n,The Open Championship,2024-07-18,Tommy Fleetwood,0.00
joempike,oohq04p,The Open Championship,2024-07-18,Jon Rahm,451833.00
jonescurtisw,dnhqx8j,The Open Championship,2024-07-18,Tyrrell Hatton,0.00
josen1,qzhk84y,The Open Championship,2024-07-18,Ludvig Aberg,0.00
jtsalvetti,0dh95e7,The Open Championship,2024-07-18,Akshay Bhatia,0.00
JustDan,36hx0j9,The Open Championship,2024-07-18,Jon Rahm,451833.00
Kbhoff,gkhdr46,The Open Championship,2024-07-18,Tyrrell Hatton,0.00
linkcalhoun,78hp4ro,The Open Championship,2024-07-18,Bryson DeChambeau,0.00
Mohmo,64he6nw,The Open Championship,2024-07-18,Xander Schauffele,3100000.00
nausetsurf,gkhd55z,The Open Championship,2024-07-18,Tyrrell Hatton,0.00
one007,53hpydy,The Open Championship,2024-07-18,Bryson DeChambeau,0.00
pangomango,jjhzgoz,The Open Championship,2024-07-18,Jordan Spieth,124617.00
pbyrne11,64hep78,The Open Championship,2024-07-18,Louis Oosthuizen,0.00
picksixer360,erhp3gm,The Open Championship,2024-07-18,Rory McIlroy,0.00
Pitch12,53hpqnr,The Open Championship,2024-07-18,Viktor Hovland,0.00
Rjsut727,k6hd763,The Open Championship,2024-07-18,Jon Rahm,451833.00
SamDanes26,ykhy67v,The Open Championship,2024-07-18,Tom Kim,0.00
Sandell,53hpkgw,The Open Championship,2024-07-18,Cameron Young,90220.00
Skibasher,qzh6rzp,The Open Championship,2024-07-18,Jon Rahm,451833.00
strokes3410,k6hx9nj,The Open Championship,2024-07-18,Jon Rahm,451833.00
tboland1324,dnhq46j,The Open Championship,2024-07-18,Ludvig Aberg,0.00
theWhistlesGoWo,r8h9kov,The Open Championship,2024-07-18,Brooks Koepka,57200.00
thorrr,64h9jd8,The Open Championship,2024-07-18,Ludvig Aberg,0.00
tice0101,qzh6p30,The Open Championship,2024-07-18,Jon Rahm,451833.00
Tiger4040,wrhdqy3,The Open Championship,2024-07-18,Bryson DeChambeau,0.00
vegatime99,wrhdz40,The Open Championship,2024-07-18,Dustin Johnson,90220.00
Walshy0104,neh7k0d,The Open Championship,2024-07-18,Bryson DeChambeau,0.00
Wickednick,nehvyvz,The Open Championship,2024-07-18,Bryson DeChambeau,0.00
zjb23,43hrm4d,The Open Championship,2024-07-18,Xander Schauffele,3100000.00
9thGreenAtNine,jjhzg65,3M Open,2024-07-25,Cameron Davis,99549.00
AKsREVENGE,64h9j7o,3M Open,2024-07-25,Akshay Bhatia,17415.00
anpyanks,43hrmz5,3M Open,2024-07-25,Sam Burns,151296.00
balvari,dnhqm0e,3M Open,2024-07-25,Akshay Bhatia,17415.00
BigCat97,qzhkx78,3M Open,2024-07-25,Tom Hoge,0.00
Bjrobins123,78hp55w,3M Open,2024-07-25,Tom Hoge,0.00
CashMonet,oohqvv9,3M Open,2024-07-25,Sahith Theegala,273375.00
chrismurf21,64h9g9w,3M Open,2024-07-25,Keegan Bradley,22067.00
docpalm,neh7mge,3M Open,2024-07-25,Cameron Davis,99549.00
Donkosaurus,wrhd5vm,3M Open,2024-07-25,Luke Clanton,0.00
Dreamweaver816,ykhw95j,3M Open,2024-07-25,Keegan Bradley,22067.00
Enicola0922,k6hx6gd,3M Open,2024-07-25,Sahith Theegala,273375.00
epab2350,8vh0gp4,3M Open,2024-07-25,Cameron Davis,99549.00
GlizzyAtTheTurn,36h6jv5,3M Open,2024-07-25,Keegan Bradley,22067.00
golfprotriplets,wrhd3n7,3M Open,2024-07-25,Tom Hoge,0.00
halliam1114,ykhwrxr,3M Open,2024-07-25,Austin Eckroat,0.00
HLAXERS,m3hgm7j,3M Open,2024-07-25,Luke Clanton,0.00
itsabucslife1,wrhdgg8,3M Open,2024-07-25,Akshay Bhatia,17415.00
JermRussLFG,oohq00q,3M Open,2024-07-25,Neal Shipley,35235.00
JLUDEOBV,vnhv54n,3M Open,2024-07-25,Akshay Bhatia,17415.00
joempike,oohq04p,3M Open,2024-07-25,Sam Burns,151296.00
jonescurtisw,dnhqx8j,3M Open,2024-07-25,Sahith Theegala,273375.00
jtsalvetti,0dh95e7,3M Open,2024-07-25,Cameron Davis,99549.00
JustDan,36hx0j9,3M Open,2024-07-25,Akshay Bhatia,17415.00
Kbhoff,gkhdr46,3M Open,2024-07-25,Billy Horschel,0.00
linkcalhoun,78hp4ro,3M Open,2024-07-25,Taylor Pendrith,332100.00
Mohmo,64he6nw,3M Open,2024-07-25,Luke Clanton,0.00
nausetsurf,gkhd55z,3M Open,2024-07-25,Cameron Davis,99549.00
one007,53hpydy,3M Open,2024-07-25,Tom Hoge,0.00
pangomango,jjhzgoz,3M Open,2024-07-25,Dylan Wu,18981.00
pbyrne11,64hep78,3M Open,2024-07-25,Harry Hall,61695.00
picksixer360,erhp3gm,3M Open,2024-07-25,J.T. Poston,0.00
Pitch12,53hpqnr,3M Open,2024-07-25,Cameron Davis,99549.00
Rjsut727,k6hd763,3M Open,2024-07-25,Keith Mitchell,22067.00
SamDanes26,ykhy67v,3M Open,2024-07-25,Ben Silverman,18981.00
Sandell,53hpkgw,3M Open,2024-07-25,Akshay Bhatia,17415.00
Skibasher,qzh6rzp,3M Open,2024-07-25,Sam Burns,151296.00
strokes3410,k6hx9nj,3M Open,2024-07-25,Akshay Bhatia,17415.00
tboland1324,dnhq46j,3M Open,2024-07-25,Rico Hoey,16848.00
theWhistlesGoWo,r8h9kov,3M Open,2024-07-25,Billy Horschel,0.00
thorrr,64h9jd8,3M Open,2024-07-25,Sam Burns,151296.00
Tiger4040,wrhdqy3,3M Open,2024-07-25,Ben Griffin,0.00
Walshy0104,neh7k0d,3M Open,2024-07-25,Akshay Bhatia,17415.00
zjb23,43hrm4d,3M Open,2024-07-25,Adam Hadwin,0.00
9thGreenAtNine,jjhzg65,Wyndham Championship,2024-08-08,Cameron Young,79658.00
AKsREVENGE,64h9j7o,Wyndham Championship,2024-08-08,Aaron Rai,1422000.00
anpyanks,43hrmz5,Wyndham Championship,2024-08-08,Min Woo Lee,0.00
balvari,dnhqm0e,Wyndham Championship,2024-08-08,Si Woo Kim,0.00
BigCat97,qzhkx78,Wyndham Championship,2024-08-08,Akshay Bhatia,0.00
Bjrobins123,78hp55w,Wyndham Championship,2024-08-08,Billy Horschel,249245.00
CashMonet,oohqvv9,Wyndham Championship,2024-08-08,Si Woo Kim,0.00
chrismurf21,64h9g9w,Wyndham Championship,2024-08-08,Akshay Bhatia,0.00
docpalm,neh7mge,Wyndham Championship,2024-08-08,Brian Harman,23711.00
Donkosaurus,wrhd5vm,Wyndham Championship,2024-08-08,Cameron Young,79658.00
Dreamweaver816,ykhw95j,Wyndham Championship,2024-08-08,Akshay Bhatia,0.00
Enicola0922,k6hx6gd,Wyndham Championship,2024-08-08,Billy Horschel,249245.00
epab2350,8vh0gp4,Wyndham Championship,2024-08-08,Cameron Young,79658.00
GlizzyAtTheTurn,36h6jv5,Wyndham Championship,2024-08-08,Aaron Rai,1422000.00
golfprotriplets,wrhd3n7,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,79658.00
halliam1114,ykhwrxr,Wyndham Championship,2024-08-08,Davis Thompson,144965.00
itsabucslife1,wrhdgg8,Wyndham Championship,2024-08-08,Billy Horschel,249245.00
JermRussLFG,oohq00q,Wyndham Championship,2024-08-08,Nick Dunlap,0.00
JLUDEOBV,vnhv54n,Wyndham Championship,2024-08-08,Shane Lowry,0.00
joempike,oohq04p,Wyndham Championship,2024-08-08,Si Woo Kim,0.00
jonescurtisw,dnhqx8j,Wyndham Championship,2024-08-08,Sungjae Im,31995.00
jtsalvetti,0dh95e7,Wyndham Championship,2024-08-08,Billy Horschel,249245.00
JustDan,36hx0j9,Wyndham Championship,2024-08-08,Robert Macintyre,0.00
Kbhoff,gkhdr46,Wyndham Championship,2024-08-08,Shane Lowry,0.00
linkcalhoun,78hp4ro,Wyndham Championship,2024-08-08,Sungjae Im,31995.00
Mohmo,64he6nw,Wyndham Championship,2024-08-08,Thorbjorn Olesen,0.00
nausetsurf,gkhd55z,Wyndham Championship,2024-08-08,Sungjae Im,31995.00
one007,53hpydy,Wyndham Championship,2024-08-08,Shane Lowry,0.00
pangomango,jjhzgoz,Wyndham Championship,2024-08-08,Billy Horschel,249245.00
pbyrne11,64hep78,Wyndham Championship,2024-08-08,Aaron Rai,1422000.00
Pitch12,53hpqnr,Wyndham Championship,2024-08-08,Cameron Young,79658.00
Rjsut727,k6hd763,Wyndham Championship,2024-08-08,Billy Horschel,249245.00
SamDanes26,ykhy67v,Wyndham Championship,2024-08-08,Cameron Davis,0.00
Sandell,53hpkgw,Wyndham Championship,2024-08-08,Cameron Davis,0.00
strokes3410,k6hx9nj,Wyndham Championship,2024-08-08,Sungjae Im,31995.00
tboland1324,dnhq46j,Wyndham Championship,2024-08-08,Brian Harman,23711.00
theWhistlesGoWo,r8h9kov,Wyndham Championship,2024-08-08,Robert Macintyre,0.00
thorrr,64h9jd8,Wyndham Championship,2024-08-08,Shane Lowry,0.00
tice0101,qzh6p30,Wyndham Championship,2024-08-08,Sungjae Im,31995.00
vegatime99,wrhdz40,Wyndham Championship,2024-08-08,Nicolai Hojgaard,0.00
Walshy0104,neh7k0d,Wyndham Championship,2024-08-08,Sungjae Im,31995.00
Wickednick,nehvyvz,Wyndham Championship,2024-08-08,Aaron Rai,1422000.00
zjb23,43hrm4d,Wyndham Championship,2024-08-08,Akshay Bhatia,0.00
9thGreenAtNine,jjhzg65,FedEx St. Jude Championship,2024-08-15,Patrick Cantlay,405000.00
AKsREVENGE,64h9j7o,FedEx St. Jude Championship,2024-08-15,Corey Conners,47250.00
anpyanks,43hrmz5,FedEx St. Jude Championship,2024-08-15,Billy Horschel,520000.00
balvari,dnhqm0e,FedEx St. Jude Championship,2024-08-15,Corey Conners,47250.00
Bjrobins123,78hp55w,FedEx St. Jude Championship,2024-08-15,Tom Kim,47250.00
CashMonet,oohqvv9,FedEx St. Jude Championship,2024-08-15,Will Zalatoris,405000.00
chrismurf21,64h9g9w,FedEx St. Jude Championship,2024-08-15,Collin Morikawa,175500.00
docpalm,neh7mge,FedEx St. Jude Championship,2024-08-15,Ludvig Aberg,76000.00
Enicola0922,k6hx6gd,FedEx St. Jude Championship,2024-08-15,Patrick Cantlay,405000.00
epab2350,8vh0gp4,FedEx St. Jude Championship,2024-08-15,Justin Thomas,130000.00
GlizzyAtTheTurn,36h6jv5,FedEx St. Jude Championship,2024-08-15,Viktor Hovland,1760000.00
golfprotriplets,wrhd3n7,FedEx St. Jude Championship,2024-08-15,Hideki Matsuyama,3600000.00
HLAXERS,m3hgm7j,FedEx St. Jude Championship,2024-08-15,Ludvig Aberg,76000.00
itsabucslife1,wrhdgg8,FedEx St. Jude Championship,2024-08-15,Ludvig Aberg,76000.00
JLUDEOBV,vnhv54n,FedEx St. Jude Championship,2024-08-15,Patrick Cantlay,405000.00
joempike,oohq04p,FedEx St. Jude Championship,2024-08-15,Hideki Matsuyama,3600000.00
jonescurtisw,dnhqx8j,FedEx St. Jude Championship,2024-08-15,Ludvig Aberg,76000.00
jtsalvetti,0dh95e7,FedEx St. Jude Championship,2024-08-15,Sahith Theegala,56700.00
Kbhoff,gkhdr46,FedEx St. Jude Championship,2024-08-15,Cameron Young,43000.00
linkcalhoun,78hp4ro,FedEx St. Jude Championship,2024-08-15,Tom Kim,47250.00
Mohmo,64he6nw,FedEx St. Jude Championship,2024-08-15,Collin Morikawa,175500.00
nausetsurf,gkhd55z,FedEx St. Jude Championship,2024-08-15,Hideki Matsuyama,3600000.00
one007,53hpydy,FedEx St. Jude Championship,2024-08-15,Patrick Cantlay,405000.00
pangomango,jjhzgoz,FedEx St. Jude Championship,2024-08-15,Hideki Matsuyama,3600000.00
pbyrne11,64hep78,FedEx St. Jude Championship,2024-08-15,Billy Horschel,520000.00
Pitch12,53hpqnr,FedEx St. Jude Championship,2024-08-15,Hideki Matsuyama,3600000.00
Rjsut727,k6hd763,FedEx St. Jude Championship,2024-08-15,Tommy Fleetwood,175500.00
SamDanes26,ykhy67v,FedEx St. Jude Championship,2024-08-15,Patrick Cantlay,405000.00
Sandell,53hpkgw,FedEx St. Jude Championship,2024-08-15,Sam Burns,760000.00
strokes3410,k6hx9nj,FedEx St. Jude Championship,2024-08-15,Russell Henley,130000.00
tboland1324,dnhq46j,FedEx St. Jude Championship,2024-08-15,Wyndham Clark,645000.00
theWhistlesGoWo,r8h9kov,FedEx St. Jude Championship,2024-08-15,Scottie Scheffler,960000.00
thorrr,64h9jd8,FedEx St. Jude Championship,2024-08-15,Hideki Matsuyama,3600000.00
tice0101,qzh6p30,FedEx St. Jude Championship,2024-08-15,Viktor Hovland,1760000.00
vegatime99,wrhdz40,FedEx St. Jude Championship,2024-08-15,Rory McIlroy,40600.00
Walshy0104,neh7k0d,FedEx St. Jude Championship,2024-08-15,Ludvig Aberg,76000.00
Wickednick,nehvyvz,FedEx St. Jude Championship,2024-08-15,Russell Henley,130000.00
zjb23,43hrm4d,FedEx St. Jude Championship,2024-08-15,Sungjae Im,76000.00
9thGreenAtNine,jjhzg65,BMW Championship,2024-08-22,Viktor Hovland,177500.00
AKsREVENGE,64h9j7o,BMW Championship,2024-08-22,Billy Horschel,229000.00
anpyanks,43hrmz5,BMW Championship,2024-08-22,Wyndham Clark,344111.00
balvari,dnhqm0e,BMW Championship,2024-08-22,Viktor Hovland,177500.00
BigCat97,qzhkx78,BMW Championship,2024-08-22,Wyndham Clark,344111.00
Bjrobins123,78hp55w,BMW Championship,2024-08-22,Viktor Hovland,177500.00
CashMonet,oohqvv9,BMW Championship,2024-08-22,Viktor Hovland,177500.00
chrismurf21,64h9g9w,BMW Championship,2024-08-22,Viktor Hovland,177500.00
docpalm,neh7mge,BMW Championship,2024-08-22,Max Homa,119667.00
Dreamweaver816,ykhw95j,BMW Championship,2024-08-22,Wyndham Clark,344111.00
Enicola0922,k6hx6gd,BMW Championship,2024-08-22,Ludvig Aberg,1503333.00
epab2350,8vh0gp4,BMW Championship,2024-08-22,Wyndham Clark,344111.00
GlizzyAtTheTurn,36h6jv5,BMW Championship,2024-08-22,Wyndham Clark,344111.00
golfprotriplets,wrhd3n7,BMW Championship,2024-08-22,Billy Horschel,229000.00
halliam1114,ykhwrxr,BMW Championship,2024-08-22,Robert Macintyre,0.00
HLAXERS,m3hgm7j,BMW Championship,2024-08-22,Wyndham Clark,344111.00
itsabucslife1,wrhdgg8,BMW Championship,2024-08-22,Xander Schauffele,728750.00
JLUDEOBV,vnhv54n,BMW Championship,2024-08-22,Viktor Hovland,177500.00
joempike,oohq04p,BMW Championship,2024-08-22,Sahith Theegala,70000.00
jonescurtisw,dnhqx8j,BMW Championship,2024-08-22,Viktor Hovland,177500.00
josen1,qzhk84y,BMW Championship,2024-08-22,Sahith Theegala,70000.00
jtsalvetti,0dh95e7,BMW Championship,2024-08-22,Sam Burns,1503333.00
JustDan,36hx0j9,BMW Championship,2024-08-22,Scottie Scheffler,119667.00
Kbhoff,gkhdr46,BMW Championship,2024-08-22,Patrick Cantlay,344111.00
linkcalhoun,78hp4ro,BMW Championship,2024-08-22,Viktor Hovland,177500.00
Mohmo,64he6nw,BMW Championship,2024-08-22,Patrick Cantlay,344111.00
nausetsurf,gkhd55z,BMW Championship,2024-08-22,Shane Lowry,344111.00
one007,53hpydy,BMW Championship,2024-08-22,Aaron Rai,86000.00
pangomango,jjhzgoz,BMW Championship,2024-08-22,Akshay Bhatia,80000.00
pbyrne11,64hep78,BMW Championship,2024-08-22,Xander Schauffele,728750.00
Pitch12,53hpqnr,BMW Championship,2024-08-22,Xander Schauffele,728750.00
Rjsut727,k6hd763,BMW Championship,2024-08-22,Nick Dunlap,142500.00
SamDanes26,ykhy67v,BMW Championship,2024-08-22,Xander Schauffele,728750.00
Sandell,53hpkgw,BMW Championship,2024-08-22,Davis Thompson,94000.00
Skibasher,qzh6rzp,BMW Championship,2024-08-22,Robert Macintyre,0.00
strokes3410,k6hx9nj,BMW Championship,2024-08-22,Justin Thomas,102000.00
tboland1324,dnhq46j,BMW Championship,2024-08-22,Viktor Hovland,177500.00
theWhistlesGoWo,r8h9kov,BMW Championship,2024-08-22,Hideki Matsuyama,0.00
thorrr,64h9jd8,BMW Championship,2024-08-22,Wyndham Clark,344111.00
tice0101,qzh6p30,BMW Championship,2024-08-22,Cameron Young,86000.00
vegatime99,wrhdz40,BMW Championship,2024-08-22,Xander Schauffele,728750.00
Walshy0104,neh7k0d,BMW Championship,2024-08-22,Scottie Scheffler,119667.00
Wickednick,nehvyvz,BMW Championship,2024-08-22,Hideki Matsuyama,0.00
zjb23,43hrm4d,BMW Championship,2024-08-22,Keegan Bradley,3600000.00
