tour,year,season,event_completed,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots,eagles_or_better,birdies,pars,bogies,doubles_or_worse,finish_num,round_date
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Molinari, Francesco",7655,T4,3,emirates gc,4727,72.0,1.0,12:30pm,71.0,,,,,,0.543,,,,,,,,,0.0,3.0,13.0,2.0,0.0,4,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Molinari, Francesco",7655,T4,2,emirates gc,4727,72.0,1.0,12:55pm,72.0,,,,,,0.592,,,,,,,,,0.0,3.0,12.0,3.0,0.0,4,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Molinari, Francesco",7655,T4,1,emirates gc,4727,72.0,10.0,8:35am,65.0,,,,,,8.0,,,,,,,,,0.0,8.0,9.0,1.0,0.0,4,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Guerrier, Julien",10201,3,4,emirates gc,4727,72.0,1.0,12:00pm,69.0,,,,,,3.5,,,,,,,,,1.0,2.0,14.0,1.0,0.0,3,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Guerrier, Julien",10201,3,3,emirates gc,4727,72.0,1.0,7:50am,65.0,,,,,,6.543,,,,,,,,,0.0,7.0,11.0,0.0,0.0,3,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Guerrier, Julien",10201,3,2,emirates gc,4727,72.0,10.0,7:05am,72.0,,,,,,0.592,,,,,,,,,0.0,3.0,12.0,3.0,0.0,3,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Guerrier, Julien",10201,3,1,emirates gc,4727,72.0,1.0,11:25am,73.0,,,,,,0.0,,,,,,,,,0.0,2.0,13.0,3.0,0.0,3,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Sullivan, Andy",15326,2,4,emirates gc,4727,72.0,1.0,12:30pm,71.0,,,,,,1.5,,,,,,,,,0.0,5.0,9.0,4.0,0.0,2,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Sullivan, Andy",15326,2,3,emirates gc,4727,72.0,1.0,12:40pm,71.0,,,,,,0.543,,,,,,,,,0.0,3.0,13.0,2.0,0.0,2,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Sullivan, Andy",15326,2,2,emirates gc,4727,72.0,1.0,11:55am,65.0,,,,,,7.592,,,,,,,,,1.0,8.0,6.0,3.0,0.0,2,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Sullivan, Andy",15326,2,1,emirates gc,4727,72.0,10.0,7:35am,71.0,,,,,,2.0,,,,,,,,,0.0,3.0,13.0,2.0,0.0,2,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Reed, Patrick",14838,1,4,emirates gc,4727,72.0,1.0,12:40pm,72.0,,,,,,0.5,,,,,,,,,0.0,2.0,14.0,2.0,0.0,1,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Reed, Patrick",14838,1,3,emirates gc,4727,72.0,1.0,12:40pm,67.0,,,,,,4.543,,,,,,,,,0.0,7.0,9.0,2.0,0.0,1,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Reed, Patrick",14838,1,2,emirates gc,4727,72.0,10.0,7:55am,66.0,,,,,,6.592,,,,,,,,,1.0,4.0,13.0,0.0,0.0,1,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Reed, Patrick",14838,1,1,emirates gc,4727,72.0,1.0,12:15pm,69.0,,,,,,4.0,,,,,,,,,1.0,6.0,6.0,5.0,0.0,1,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Pepperell, Eddie",15113,T49,4,emirates gc,4727,72.0,1.0,7:59am,72.0,,,,,,0.5,,,,,,,,,0.0,4.0,11.0,2.0,1.0,49,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Hojgaard, Nicolai",23602,T4,1,emirates gc,4727,72.0,10.0,8:15am,71.0,,,,,,2.0,,,,,,,,,0.0,4.0,11.0,3.0,0.0,4,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Fitzpatrick, Alex",25362,T19,4,emirates gc,4727,72.0,1.0,10:16am,71.0,,,,,,1.5,,,,,,,,,0.0,3.0,13.0,2.0,0.0,19,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Hojgaard, Nicolai",23602,T4,2,emirates gc,4727,72.0,1.0,12:35pm,67.0,,,,,,5.592,,,,,,,,,0.0,5.0,13.0,0.0,0.0,4,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Hojgaard, Nicolai",23602,T4,4,emirates gc,4727,72.0,1.0,11:40am,70.0,,,,,,2.5,,,,,,,,,1.0,5.0,8.0,3.0,1.0,4,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Van Driel, Darius",13374,T10,1,emirates gc,4727,72.0,10.0,11:55am,74.0,,,,,,-1.0,,,,,,,,,0.0,1.0,14.0,3.0,0.0,10,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Couvra, Martin",27811,T10,4,emirates gc,4727,72.0,1.0,12:00pm,72.0,,,,,,0.5,,,,,,,,,0.0,4.0,10.0,4.0,0.0,10,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Couvra, Martin",27811,T10,3,emirates gc,4727,72.0,1.0,10:35am,68.0,,,,,,3.543,,,,,,,,,1.0,5.0,9.0,3.0,0.0,10,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Couvra, Martin",27811,T10,2,emirates gc,4727,72.0,10.0,8:15am,72.0,,,,,,0.592,,,,,,,,,0.0,2.0,14.0,2.0,0.0,10,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Couvra, Martin",27811,T10,1,emirates gc,4727,72.0,1.0,12:35pm,70.0,,,,,,3.0,,,,,,,,,0.0,3.0,14.0,1.0,0.0,10,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Olesen, Thorbjorn",13412,T10,4,emirates gc,4727,72.0,1.0,12:10pm,73.0,,,,,,-0.5,,,,,,,,,0.0,3.0,11.0,4.0,0.0,10,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Olesen, Thorbjorn",13412,T10,3,emirates gc,4727,72.0,1.0,10:55am,67.0,,,,,,4.543,,,,,,,,,0.0,6.0,11.0,1.0,0.0,10,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Olesen, Thorbjorn",13412,T10,2,emirates gc,4727,72.0,10.0,7:55am,72.0,,,,,,0.592,,,,,,,,,0.0,3.0,12.0,3.0,0.0,10,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Olesen, Thorbjorn",13412,T10,1,emirates gc,4727,72.0,1.0,12:15pm,70.0,,,,,,3.0,,,,,,,,,0.0,4.0,12.0,2.0,0.0,10,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Puig, David",28984,T7,4,emirates gc,4727,72.0,1.0,12:40pm,75.0,,,,,,-2.5,,,,,,,,,0.0,3.0,10.0,4.0,1.0,7,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Puig, David",28984,T7,3,emirates gc,4727,72.0,1.0,11:50am,66.0,,,,,,5.543,,,,,,,,,0.0,7.0,10.0,1.0,0.0,7,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Puig, David",28984,T7,2,emirates gc,4727,72.0,10.0,8:15am,68.0,,,,,,4.592,,,,,,,,,0.0,7.0,9.0,1.0,1.0,7,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Puig, David",28984,T7,1,emirates gc,4727,72.0,1.0,12:35pm,72.0,,,,,,1.0,,,,,,,,,0.0,4.0,10.0,4.0,0.0,7,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Armitage, Marcus",17813,T7,4,emirates gc,4727,72.0,1.0,10:56am,69.0,,,,,,3.5,,,,,,,,,0.0,6.0,9.0,3.0,0.0,7,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Armitage, Marcus",17813,T7,3,emirates gc,4727,72.0,1.0,9:43am,69.0,,,,,,2.543,,,,,,,,,0.0,4.0,13.0,1.0,0.0,7,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Armitage, Marcus",17813,T7,2,emirates gc,4727,72.0,1.0,7:25am,72.0,,,,,,0.592,,,,,,,,,0.0,4.0,10.0,4.0,0.0,7,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Armitage, Marcus",17813,T7,1,emirates gc,4727,72.0,10.0,11:45am,71.0,,,,,,2.0,,,,,,,,,0.0,3.0,13.0,2.0,0.0,7,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Gouveia, Ricardo",18722,T7,4,emirates gc,4727,72.0,1.0,11:16am,70.0,,,,,,2.5,,,,,,,,,0.0,4.0,12.0,2.0,0.0,7,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Gouveia, Ricardo",18722,T7,3,emirates gc,4727,72.0,1.0,11:15am,70.0,,,,,,1.543,,,,,,,,,0.0,6.0,8.0,4.0,0.0,7,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Gouveia, Ricardo",18722,T7,2,emirates gc,4727,72.0,10.0,11:25am,69.0,,,,,,3.592,,,,,,,,,0.0,4.0,13.0,1.0,0.0,7,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Gouveia, Ricardo",18722,T7,1,emirates gc,4727,72.0,1.0,7:05am,72.0,,,,,,1.0,,,,,,,,,0.0,2.0,14.0,2.0,0.0,7,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Hojgaard, Nicolai",23602,T4,3,emirates gc,4727,72.0,1.0,12:20pm,72.0,,,,,,-0.457,,,,,,,,,0.0,3.0,13.0,1.0,1.0,4,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Campillo, Jorge",14016,T19,1,emirates gc,4727,72.0,10.0,12:55pm,70.0,,,,,,3.0,,,,,,,,,0.0,4.0,12.0,2.0,0.0,19,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Van Driel, Darius",13374,T10,4,emirates gc,4727,72.0,1.0,10:06am,69.0,,,,,,3.5,,,,,,,,,0.0,7.0,9.0,1.0,1.0,10,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Campillo, Jorge",14016,T19,3,emirates gc,4727,72.0,1.0,8:58am,66.0,,,,,,5.543,,,,,,,,,0.0,6.0,12.0,0.0,0.0,19,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Cantero Gutierrez, Ivan",19635,T41,4,emirates gc,4727,72.0,1.0,9:34am,73.0,,,,,,-0.5,,,,,,,,,0.0,1.0,15.0,2.0,0.0,41,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Cantero Gutierrez, Ivan",19635,T41,3,emirates gc,4727,72.0,1.0,9:25am,71.0,,,,,,0.543,,,,,,,,,1.0,2.0,12.0,3.0,0.0,41,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Cantero Gutierrez, Ivan",19635,T41,2,emirates gc,4727,72.0,1.0,8:15am,72.0,,,,,,0.592,,,,,,,,,0.0,4.0,10.0,4.0,0.0,41,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Cantero Gutierrez, Ivan",19635,T41,1,emirates gc,4727,72.0,10.0,12:35pm,71.0,,,,,,2.0,,,,,,,,,0.0,3.0,13.0,2.0,0.0,41,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Fleetwood, Tommy",12294,T41,4,emirates gc,4727,72.0,1.0,7:41am,69.0,,,,,,3.5,,,,,,,,,0.0,4.0,13.0,1.0,0.0,41,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Fleetwood, Tommy",12294,T41,3,emirates gc,4727,72.0,1.0,7:23am,73.0,,,,,,-1.457,,,,,,,,,0.0,2.0,13.0,3.0,0.0,41,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Fleetwood, Tommy",12294,T41,2,emirates gc,4727,72.0,1.0,12:25pm,72.0,,,,,,0.592,,,,,,,,,0.0,4.0,10.0,4.0,0.0,41,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Fleetwood, Tommy",12294,T41,1,emirates gc,4727,72.0,10.0,8:05am,73.0,,,,,,0.0,,,,,,,,,0.0,2.0,13.0,3.0,0.0,41,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Schneider, Marcel",12522,T33,4,emirates gc,4727,72.0,1.0,11:06am,74.0,,,,,,-1.5,,,,,,,,,0.0,3.0,11.0,3.0,1.0,33,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Forrest, Grant",16475,T41,1,emirates gc,4727,72.0,1.0,7:35am,70.0,,,,,,3.0,,,,,,,,,0.0,3.0,14.0,1.0,0.0,41,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Schneider, Marcel",12522,T33,3,emirates gc,4727,72.0,1.0,8:40am,68.0,,,,,,3.543,,,,,,,,,0.0,5.0,12.0,1.0,0.0,33,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Schneider, Marcel",12522,T33,1,emirates gc,4727,72.0,10.0,7:05am,71.0,,,,,,2.0,,,,,,,,,0.0,4.0,11.0,3.0,0.0,33,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Crocker, Sean",23610,T33,4,emirates gc,4727,72.0,1.0,10:56am,74.0,,,,,,-1.5,,,,,,,,,0.0,5.0,8.0,4.0,1.0,33,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Crocker, Sean",23610,T33,3,emirates gc,4727,72.0,1.0,9:34am,69.0,,,,,,2.543,,,,,,,,,0.0,4.0,13.0,1.0,0.0,33,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Crocker, Sean",23610,T33,2,emirates gc,4727,72.0,1.0,7:35am,68.0,,,,,,4.592,,,,,,,,,0.0,5.0,12.0,1.0,0.0,33,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Crocker, Sean",23610,T33,1,emirates gc,4727,72.0,10.0,11:55am,75.0,,,,,,-2.0,,,,,,,,,0.0,2.0,11.0,5.0,0.0,33,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Hatton, Tyrrell",14796,T33,4,emirates gc,4727,72.0,1.0,8:49am,71.0,,,,,,1.5,,,,,,,,,0.0,3.0,13.0,2.0,0.0,33,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Hatton, Tyrrell",14796,T33,3,emirates gc,4727,72.0,1.0,12:00pm,76.0,,,,,,-4.457,,,,,,,,,0.0,2.0,10.0,6.0,0.0,33,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Hatton, Tyrrell",14796,T33,2,emirates gc,4727,72.0,1.0,12:25pm,69.0,,,,,,3.592,,,,,,,,,1.0,5.0,8.0,4.0,0.0,33,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Hatton, Tyrrell",14796,T33,1,emirates gc,4727,72.0,10.0,8:05am,70.0,,,,,,3.0,,,,,,,,,0.0,4.0,12.0,2.0,0.0,33,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Schneider, Marcel",12522,T33,2,emirates gc,4727,72.0,1.0,11:25am,73.0,,,,,,-0.408,,,,,,,,,0.0,5.0,7.0,6.0,0.0,33,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Forrest, Grant",16475,T41,3,emirates gc,4727,72.0,1.0,8:49am,73.0,,,,,,-1.457,,,,,,,,,0.0,3.0,11.0,4.0,0.0,41,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Forrest, Grant",16475,T41,4,emirates gc,4727,72.0,1.0,8:26am,71.0,,,,,,1.5,,,,,,,,,0.0,5.0,9.0,4.0,0.0,41,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Bradbury, Dan",29971,T41,1,emirates gc,4727,72.0,10.0,11:35am,74.0,,,,,,-1.0,,,,,,,,,0.0,3.0,10.0,5.0,0.0,41,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Pepperell, Eddie",15113,T49,2,emirates gc,4727,72.0,1.0,8:35am,73.0,,,,,,-0.408,,,,,,,,,0.0,4.0,10.0,3.0,1.0,49,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Campillo, Jorge",14016,T19,2,emirates gc,4727,72.0,1.0,8:35am,73.0,,,,,,-0.408,,,,,,,,,0.0,4.0,9.0,5.0,0.0,19,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Pepperell, Eddie",15113,T49,1,emirates gc,4727,72.0,10.0,12:55pm,70.0,,,,,,3.0,,,,,,,,,0.0,4.0,12.0,2.0,0.0,49,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Fox, Ryan",11889,T45,4,emirates gc,4727,72.0,1.0,11:26am,77.0,,,,,,-4.5,,,,,,,,,0.0,1.0,12.0,4.0,1.0,45,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Fox, Ryan",11889,T45,3,emirates gc,4727,72.0,1.0,10:06am,69.0,,,,,,2.543,,,,,,,,,0.0,6.0,9.0,3.0,0.0,45,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Fox, Ryan",11889,T45,2,emirates gc,4727,72.0,1.0,12:35pm,70.0,,,,,,2.592,,,,,,,,,0.0,4.0,12.0,2.0,0.0,45,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Fox, Ryan",11889,T45,1,emirates gc,4727,72.0,10.0,8:15am,72.0,,,,,,1.0,,,,,,,,,0.0,4.0,10.0,4.0,0.0,45,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Canter, Laurie",14795,T45,4,emirates gc,4727,72.0,1.0,7:23am,68.0,,,,,,4.5,,,,,,,,,0.0,5.0,12.0,1.0,0.0,45,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Canter, Laurie",14795,T45,3,emirates gc,4727,72.0,1.0,7:23am,75.0,,,,,,-3.457,,,,,,,,,0.0,2.0,13.0,1.0,2.0,45,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Canter, Laurie",14795,T45,2,emirates gc,4727,72.0,1.0,12:15pm,72.0,,,,,,0.592,,,,,,,,,0.0,3.0,12.0,3.0,0.0,45,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Canter, Laurie",14795,T45,1,emirates gc,4727,72.0,10.0,7:55am,73.0,,,,,,0.0,,,,,,,,,0.0,4.0,9.0,5.0,0.0,45,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Lindberg, Mikael",20084,T45,4,emirates gc,4727,72.0,1.0,8:40am,73.0,,,,,,-0.5,,,,,,,,,0.0,5.0,9.0,3.0,1.0,45,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Lindberg, Mikael",20084,T45,3,emirates gc,4727,72.0,1.0,12:10pm,76.0,,,,,,-4.457,,,,,,,,,0.0,2.0,10.0,6.0,0.0,45,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Lindberg, Mikael",20084,T45,2,emirates gc,4727,72.0,10.0,12:15pm,72.0,,,,,,0.592,,,,,,,,,0.0,4.0,10.0,4.0,0.0,45,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Neergaard-Petersen, Rasmus",23841,T45,4,emirates gc,4727,72.0,1.0,7:59am,71.0,,,,,,1.5,,,,,,,,,0.0,4.0,12.0,1.0,1.0,45,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Neergaard-Petersen, Rasmus",23841,T45,3,emirates gc,4727,72.0,1.0,9:25am,74.0,,,,,,-2.457,,,,,,,,,0.0,2.0,12.0,4.0,0.0,45,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Neergaard-Petersen, Rasmus",23841,T45,2,emirates gc,4727,72.0,10.0,8:15am,68.0,,,,,,4.592,,,,,,,,,0.0,5.0,12.0,1.0,0.0,45,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Neergaard-Petersen, Rasmus",23841,T45,1,emirates gc,4727,72.0,1.0,12:35pm,75.0,,,,,,-2.0,,,,,,,,,0.0,3.0,11.0,3.0,1.0,45,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Bradbury, Dan",29971,T41,4,emirates gc,4727,72.0,1.0,11:16am,76.0,,,,,,-3.5,,,,,,,,,0.0,2.0,10.0,6.0,0.0,41,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Bradbury, Dan",29971,T41,3,emirates gc,4727,72.0,1.0,11:05am,69.0,,,,,,2.543,,,,,,,,,0.0,5.0,11.0,2.0,0.0,41,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Bradbury, Dan",29971,T41,2,emirates gc,4727,72.0,1.0,7:15am,68.0,,,,,,4.592,,,,,,,,,0.0,7.0,8.0,3.0,0.0,41,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Von Dellingshausen, Nicolai",22231,T33,4,emirates gc,4727,72.0,1.0,8:58am,71.0,,,,,,1.5,,,,,,,,,0.0,3.0,13.0,2.0,0.0,33,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Von Dellingshausen, Nicolai",22231,T33,3,emirates gc,4727,72.0,1.0,9:52am,72.0,,,,,,-0.457,,,,,,,,,0.0,5.0,8.0,5.0,0.0,33,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Forrest, Grant",16475,T41,2,emirates gc,4727,72.0,10.0,11:55am,73.0,,,,,,-0.408,,,,,,,,,0.0,5.0,9.0,3.0,1.0,41,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Von Dellingshausen, Nicolai",22231,T33,2,emirates gc,4727,72.0,10.0,7:15am,74.0,,,,,,-1.408,,,,,,,,,0.0,4.0,10.0,3.0,1.0,33,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Lombard, Zander",16897,T26,1,emirates gc,4727,72.0,1.0,7:55am,71.0,,,,,,2.0,,,,,,,,,0.0,4.0,11.0,3.0,0.0,26,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Del Rey, Alejandro",22259,T26,4,emirates gc,4727,72.0,1.0,11:06am,73.0,,,,,,-0.5,,,,,,,,,1.0,1.0,12.0,4.0,0.0,26,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Del Rey, Alejandro",22259,T26,2,emirates gc,4727,72.0,1.0,8:05am,71.0,,,,,,1.592,,,,,,,,,0.0,3.0,13.0,2.0,0.0,26,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Del Rey, Alejandro",22259,T26,1,emirates gc,4727,72.0,10.0,12:25pm,72.0,,,,,,1.0,,,,,,,,,0.0,4.0,10.0,4.0,0.0,26,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Ayora, Angel",30445,T26,4,emirates gc,4727,72.0,1.0,10:26am,72.0,,,,,,0.5,,,,,,,,,0.0,3.0,12.0,3.0,0.0,26,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Ayora, Angel",30445,T26,3,emirates gc,4727,72.0,1.0,8:26am,69.0,,,,,,2.543,,,,,,,,,1.0,2.0,14.0,1.0,0.0,26,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Ayora, Angel",30445,T26,2,emirates gc,4727,72.0,1.0,11:55am,69.0,,,,,,3.592,,,,,,,,,0.0,7.0,8.0,2.0,1.0,26,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Ayora, Angel",30445,T26,1,emirates gc,4727,72.0,10.0,7:35am,75.0,,,,,,-2.0,,,,,,,,,0.0,2.0,11.0,5.0,0.0,26,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Hidalgo, Angel",24127,T26,4,emirates gc,4727,72.0,1.0,9:07am,70.0,,,,,,2.5,,,,,,,,,1.0,2.0,13.0,2.0,0.0,26,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Hidalgo, Angel",24127,T26,3,emirates gc,4727,72.0,1.0,8:40am,71.0,,,,,,0.543,,,,,,,,,0.0,4.0,11.0,3.0,0.0,26,2026-01-24
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Hidalgo, Angel",24127,T26,2,emirates gc,4727,72.0,10.0,8:25am,72.0,,,,,,0.592,,,,,,,,,0.0,3.0,13.0,1.0,1.0,26,2026-01-23
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Hidalgo, Angel",24127,T26,1,emirates gc,4727,72.0,1.0,12:45pm,72.0,,,,,,1.0,,,,,,,,,0.0,4.0,10.0,4.0,0.0,26,2026-01-22
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Lowry, Shane",13900,T26,4,emirates gc,4727,72.0,1.0,8:49am,70.0,,,,,,2.5,,,,,,,,,0.0,6.0,8.0,4.0,0.0,26,2026-01-25
EURO,2026,2026,2026-01-25,Hero Dubai Desert Classic,2026106,"Lowry, Shane",13900,T26,3,emirates gc,4727,72.0,1.0,11:15am,74.0,,,,,,-2.457,,,,,,,,,0.0,1.0,14.0,3.0,0.0,26,2026-01-24
