dg_id,target_season,player_name_latest,total_rounds_hist,raw_sg,wgh_sg,dec_raw_sg,dec_wgh_sg,avg_round_score
6252,2024,"Baddeley, Aaron",123,0.11082113821138212,0.07009735497349762,0.1541258391465123,0.11880486022601072,70.25619834710744
7398,2024,"Schwartzel, Charl",125,0.022232000000000012,0.014126838057535337,0.1002031450843026,0.11803159525756392,71.072
8045,2024,"Walters, Justin",171,0.10852046783625732,0.2010054351246313,0.03612802564327635,0.1172374714526792,71.16959064327486
9586,2024,"Laird, Martin",150,0.19663333333333333,0.14405621541560024,0.16609452394926275,0.110744427677476,70.31333333333333
27194,2024,"Hall, Harry",108,0.14882407407407408,0.10502734628717895,0.15058420911355078,0.11034532296158125,70.11320754716981
15980,2024,"Lipsky, David",185,0.1867945945945946,0.1479861202389915,0.14925846330709272,0.1102386705377534,70.31491712707182
17881,2024,"Yu, Kevin",79,0.2708101265822785,0.17556712547711187,0.19013352626762603,0.10874630097218102,69.70886075949367
12359,2024,"Stallings, Scott",160,0.23613125000000004,0.16635909125243145,0.17485991180668106,0.10331948914786547,70.4113924050633
14007,2024,"Martin, Ben",143,0.11323776223776225,0.08327807709418093,0.12626377088798282,0.09321320224212544,70.36170212765957
16395,2024,"Kohles, Ben",61,0.09731147540983603,-0.01546418829626566,0.20438511120764868,0.08839494067409011,70.24590163934427
17550,2024,"Van Rooyen, Erik",152,0.08721710526315789,0.06237609725921177,0.12663419197941295,0.08371359923875063,70.60810810810811
15556,2024,"Hughes, Mackenzie",151,0.11647019867549671,0.05015665415525675,0.15086350744454224,0.08032859139180683,70.70198675496688
15473,2024,"Long, Adam",183,0.1239726775956284,0.06357714580257409,0.13355598606617272,0.07448252242634314,70.37704918032787
18635,2024,"Shelton, Robby",106,0.1369811320754717,0.11709661365717648,0.09025329240579268,0.07338927884545184,70.29807692307692
20131,2024,"Sciot-Siegrist, Robin",95,0.07196842105263157,0.03651076185203674,0.10254957168691238,0.07102107171783548,71.01052631578948
4163,2024,"Donald, Luke",143,0.028503496503496508,0.05024269310593917,0.040092407382991906,0.06013070131339569,70.90647482014388
8480,2024,"Streelman, Kevin",162,0.10138888888888892,0.06651451833743581,0.08762500762104967,0.05775829979082987,70.62345679012346
19806,2024,"Forsstrom, Simon",94,0.28458510638297874,0.10309803194489356,0.20700213372898643,0.05629729628292203,71.04255319148936
17068,2024,"Daffue, MJ",123,0.13105691056910568,0.061454172996768065,0.11782646383872451,0.0559062463353599,70.39495798319328
17723,2024,"Lower, Justin",181,0.12807734806629836,0.04781765382609036,0.131201026254916,0.05377736874203999,70.30167597765363
20519,2024,"Tarren, Callum",167,0.1402694610778443,0.06604099959690472,0.12264340865704935,0.05251314263027608,70.4
25588,2024,"Wilson, Andrew",133,-0.011278195488721809,-0.01955363569029418,0.0424268173020212,0.050181163714657445,71.34586466165413
12946,2024,"Thompson, Michael",115,0.08808695652173913,0.06250382979127017,0.07811010761655729,0.04925198235813631,70.58407079646018
20704,2024,"Tarrio Ben, Santiago",209,0.07051196172248804,0.05225289125948512,0.058704748406550454,0.032591745163267224,71.30622009569377
15756,2024,"Higa, Kazuki",95,0.054010526315789495,-0.003486041944400507,0.07969539644886658,0.030343982048073922,71.11578947368422
7820,2024,"Palmer, Ryan",136,0.04714705882352939,0.01214445889163405,0.0654791544910528,0.029114973283458072,70.45522388059702
7489,2024,"Moore, Ryan",124,0.0011774193548387286,-0.056965388149656404,0.08821360011709624,0.021659265674929068,70.16129032258064
17357,2024,"Migliozzi, Guido",167,-0.032047904191616766,-0.057541328290583484,0.0414803457681855,0.01999027450221123,71.48502994011976
14973,2024,"Levy, Alexander",118,-0.1519830508474576,-0.1209036602869085,-0.03551608596408061,0.019114975618683725,71.29661016949153
14780,2024,"Lagergren, Joakim",161,-0.07322360248447207,-0.016325958419598163,-0.062256081163686784,0.01572892850456759,71.31055900621118
9413,2024,"Besseling, Wil",165,-0.03801818181818182,0.03851952425040562,-0.0506844355099371,0.013690281991640619,71.18787878787879
13318,2024,"Farr, Oliver",87,-0.14188505747126437,0.0019413321120950369,-0.14624571533783873,0.013050814831748817,71.63218390804597
18174,2024,"Ritchie, JC",127,0.10114960629921262,0.056677422887050195,0.05350926344968762,0.009899595559103426,71.38582677165354
10877,2024,"Goya, Tano",100,-0.0034900000000000152,-0.031569678899550487,0.02493637780572817,0.0014867566509195987,70.14285714285714
7084,2024,"Donaldson, Jamie",123,0.022390243902439017,-0.0012511718623082252,0.022397040341087172,-0.0013189700949158205,71.35772357723577
11061,2024,"Morrison, James",187,-0.01380748663101605,0.006353127779003473,-0.015922272831320868,-0.005943837817610972,71.14973262032086
13764,2024,"Parry, John",80,0.04553749999999998,-0.019380332703565484,0.05258964425577693,-0.007032711516395591,71.45
18424,2024,"Roy, Kevin",86,-0.019058139534883712,-0.06151804929158151,0.03247685228590534,-0.008888261773554132,70.33333333333333
22231,2024,"Von Dellingshausen, Nicolai",166,-0.0641265060240964,0.017841491057793563,-0.09398893491791974,-0.01090445668383329,71.33734939759036
26213,2024,"Ko, Jeong Weon",105,0.09305714285714287,0.01473773341753874,0.0371106938621255,-0.01861021232473944,71.43809523809524
14509,2024,"Dahmen, Joel",165,0.029363636363636383,-0.014069636361492973,0.016743980823787873,-0.028642298212488777,70.64596273291926
11451,2024,"Garnett, Brice",159,-0.021572327044025168,-0.036761152136964105,-0.025149275278004857,-0.03374965915670184,70.50955414012739
17718,2024,"Sordet, Clement",86,0.09708139534883721,0.028622666325268876,0.013599877424518318,-0.037518495445740305,71.38372093023256
